Summary Index,Mean Exp Elapsed Time (s),Mean Sim Elapsed Time (s),Sim Clocks,Sim Time (s),N,C,S,Rs,Lambda A,Dist A,Mean A,Stdv A,Num Repl,Num Repl*Virt,Mean of Mean Jobs Waiting,Sdom of Mean Jobs Waiting,Mean of Stdv Jobs Waiting,Mean of Mean Jobs Receiving Service,Sdom of Mean Jobs Receiving Service,Mean of Stdv Jobs Receiving Service,Mean of Mean Jobs in System,Sdom of Mean Jobs in System,Mean of Stdv Jobs in System,Mean of Cov Jobs Waiting and Jobs Receiving Service,Sdom of Cov Jobs Waiting and Jobs Receiving Service,Mean of Mean Wait Time (s),Sdom of Mean Wait Time (s),Mean of Stdv Wait Time (s),Mean of Mean Service Time (s),Sdom of Mean Service Time (s),Mean of Stdv Service Time (s),Mean of Mean Response Time (s),Sdom of Mean Response Time (s),Mean of Stdv Response Time (s),Mean Histogram of Jobs Waiting,[Model] Offered Load,[Model] Rho,[Model] Total Schedule Time (clks),[Model] Service Time (clks),[Model] Vacation Time (clks),[Model] Vacation Context Switch Time (clks),[Model] Mean Service Time (s),[Model] Service Time Second Moment (s),[Model] Service Time Third Moment (s),[Model] Mean Vacation Waiting Time (s),[Model] Service Rate (/s),[Model] Total Achievable Throughput (/s),[Model] Total Achievable Throughput w/ S=0 (/s),[Model] Empty Queue Probability,[Model] Service Time Fraction,[Model] Vacation Time Fraction,[Model] Vacation Context Switch Time Fraction,[Model] Queue Wait Time (s),[Model] Head of Queue Wait Time (s),[Model] Service Wait Time (s),[Model] Total Wait Time (s),[Model] Number in Queue,[Model] Number in Service,[Model] Number in System,[Model] JSON Blob
10,20.005113429220756,13.685499693396785,1000000,1000000.0,100,10,100,11,0.0008,M,1250.0,1250.0,1,100,0.7736184687413429,0.0032118829270551276,0.9998845428561266,0.008035990844315532,2.9575419243986794e-05,0.08926758151829511,0.7816479229149759,0.0032371835785204523,1.0038516792329293,-5.257915848720807e-06,2.6589661456966334e-05,963.0216814470853,2.0937584944224175,598.0244874761394,10.0,0.0,0.0,973.0216814470853,2.093758494422418,598.0244874761394,"[0.5153315517348607,0.2875439422871839,0.13021714253760672,0.047870718461050905,0.014499657781987856,0.003517890639435557,0.0007747064143488741,0.00018902544083985155,4.3777633170274835e-05,2.597004196231936e-06,8.990065319220817e-06]",0.08,0.15272727272727274,2100.0,110,1990.0,1000.0,10.0,100.0,1000.0,826.7289728453364,0.005238095238095238,0.5238095238095238,1.0,0.8472727272727273,0.05238095238095238,0.9476190476190476,0.47619047619047616,975.8002898389163,975.7530795384872,10.0,985.8002898389163,0.7806402318711331,0.008,0.7886402318711331,"{""calculations"":{""NTOT"":0.7886402318711331,""ps"":0.05238095238095238,""Nq"":0.7806402318711331,""rho"":0.15272727272727274,""pcs"":0.47619047619047616,""p0"":0.8472727272727273,""muS"":0.005238095238095238,""TTOT0"":1.0,""X3"":1000.0,""X"":10.0,""TS"":110,""WTOT"":985.8002898389163,""Wq"":975.8002898389163,""pv"":0.9476190476190476,""TTOT"":0.5238095238095238,""Rs_gt_f"":0.8695652173913042,""TCS"":1000.0,""X2"":100.0,""Wh"":975.7530795384872,""V"":826.7289728453364,""Ns"":0.008,""Ws"":10.0,""TT"":2100.0,""Rs_min"":1,""offered_load"":0.08,""TV"":1990.0},""parameters"":{""N"":100,""C"":10,""S"":100,""Rs"":11,""f_clk"":1.0,""t_clk"":1.0,""lambd"":0.0008}}"
11,20.021947342469502,13.497453447295676,1000000,1000000.0,100,10,100,12,0.0008,M,1250.0,1250.0,1,100,0.801866043725922,0.00363193587847776,1.022350074987206,0.008036078820597158,2.9524778204809902e-05,0.0892681187919801,0.8098951297968635,0.0036575928574108948,1.026243912724332,7.621723745544398e-06,2.7501200479544068e-05,998.0194911791928,2.2864371699280213,628.8787515907931,10.0,0.0,0.0,1008.0194911791928,2.2864371699280213,628.8787515907931,"[0.5057875915595356,0.28699085219743753,0.13463601197747085,0.05155176797170221,0.015642894768067152,0.004226370051694358,0.0009408352670093118,0.0001978893314121097,2.2579349297499672e-05,2.4289885056585864e-06,7.785378678692859e-07]",0.08,0.14666666666666667,2200.0,120,2080.0,1000.0,10.0,100.0,1000.0,864.7143434343434,0.005454545454545455,0.5454545454545455,1.0,0.8533333333333333,0.05454545454545454,0.9454545454545454,0.45454545454545453,1013.3839962121212,1013.3371212121212,10.0,1023.3839962121212,0.8107071969696971,0.008,0.8187071969696971,"{""calculations"":{""NTOT"":0.8187071969696971,""ps"":0.05454545454545454,""Nq"":0.8107071969696971,""rho"":0.14666666666666667,""pcs"":0.45454545454545453,""p0"":0.8533333333333333,""muS"":0.005454545454545455,""TTOT0"":1.0,""X3"":1000.0,""X"":10.0,""TS"":120,""WTOT"":1023.3839962121212,""Wq"":1013.3839962121212,""pv"":0.9454545454545454,""TTOT"":0.5454545454545455,""Rs_gt_f"":0.8695652173913042,""TCS"":1000.0,""X2"":100.0,""Wh"":1013.3371212121212,""V"":864.7143434343434,""Ns"":0.008,""Ws"":10.0,""TT"":2200.0,""Rs_min"":1,""offered_load"":0.08,""TV"":2080.0},""parameters"":{""N"":100,""C"":10,""S"":100,""Rs"":12,""f_clk"":1.0,""t_clk"":1.0,""lambd"":0.0008}}"
12,21.739466049456006,15.23726500155746,1000000,1000000.0,100,10,100,13,0.0008,M,1250.0,1250.0,1,100,0.8350391273085779,0.003515939516708333,1.0512377309663536,0.00803607109588876,2.9641506351327007e-05,0.08926796110309212,0.84306792575576,0.0035409876336167058,1.0550322505928607,1.6327422948474395e-05,2.8609059998918174e-05,1039.5068556525616,2.3859858285446114,654.7537489464062,10.0,0.0,0.0,1049.5068556525616,2.3859858285446114,654.7537489464062,"[0.49530626529373134,0.28575952893365947,0.14001556089689568,0.05470704811170863,0.01770125151311992,0.005153038949496045,0.0010632020073981596,0.0002124655324233665,5.922952222193839e-05,9.8140906462461e-06,1.259514869912481e-05]",0.08,0.14153846153846153,2300.0,130,2170.0,1000.0,10.0,100.0,1000.0,902.6533264728582,0.005652173913043478,0.5652173913043479,1.0,0.8584615384615385,0.05652173913043478,0.9434782608695652,0.43478260869565216,1051.5244842425768,1051.477889260498,10.0,1061.5244842425768,0.8412195873940614,0.008,0.8492195873940614,"{""calculations"":{""NTOT"":0.8492195873940614,""ps"":0.05652173913043478,""Nq"":0.8412195873940614,""rho"":0.14153846153846153,""pcs"":0.43478260869565216,""p0"":0.8584615384615385,""muS"":0.005652173913043478,""TTOT0"":1.0,""X3"":1000.0,""X"":10.0,""TS"":130,""WTOT"":1061.5244842425768,""Wq"":1051.5244842425768,""pv"":0.9434782608695652,""TTOT"":0.5652173913043479,""Rs_gt_f"":0.8695652173913042,""TCS"":1000.0,""X2"":100.0,""Wh"":1051.477889260498,""V"":902.6533264728582,""Ns"":0.008,""Ws"":10.0,""TT"":2300.0,""Rs_min"":1,""offered_load"":0.08,""TV"":2170.0},""parameters"":{""N"":100,""C"":10,""S"":100,""Rs"":13,""f_clk"":1.0,""t_clk"":1.0,""lambd"":0.0008}}"
13,21.1112320141247,14.381274715082505,1000000,1000000.0,100,10,100,14,0.0008,M,1250.0,1250.0,1,100,0.8688851637694147,0.004326728607153985,1.079978528903322,0.008036471352006897,2.9658396651933158e-05,0.0892701511966373,0.8769135805369602,0.004352018253734955,1.0836843854125877,2.769128127695553e-05,2.8682462540539233e-05,1081.3731714940664,2.9161156553562,682.2607657991019,10.0,0.0,0.0,1091.3731714940664,2.9161156553562,682.2607657991019,"[0.4847149926216587,0.2858383803432031,0.14229631817305874,0.060111225092695654,0.019520242720597342,0.005596925532737228,0.0015346354959765865,0.000274748802658829,9.521116356230853e-05,1.4939262104628095e-05,2.380791746886028e-06]",0.08,0.13714285714285715,2400.0,140,2260.0,1000.0,10.0,100.0,1000.0,940.5423469387755,0.005833333333333334,0.5833333333333334,1.0,0.8628571428571429,0.058333333333333334,0.9416666666666667,0.4166666666666667,1090.0788789025544,1090.0325212866603,10.0,1100.0788789025544,0.8720631031220435,0.008,0.8800631031220435,"{""calculations"":{""NTOT"":0.8800631031220435,""ps"":0.058333333333333334,""Nq"":0.8720631031220435,""rho"":0.13714285714285715,""pcs"":0.4166666666666667,""p0"":0.8628571428571429,""muS"":0.005833333333333334,""TTOT0"":1.0,""X3"":1000.0,""X"":10.0,""TS"":140,""WTOT"":1100.0788789025544,""Wq"":1090.0788789025544,""pv"":0.9416666666666667,""TTOT"":0.5833333333333334,""Rs_gt_f"":0.8695652173913042,""TCS"":1000.0,""X2"":100.0,""Wh"":1090.0325212866603,""V"":940.5423469387755,""Ns"":0.008,""Ws"":10.0,""TT"":2400.0,""Rs_min"":1,""offered_load"":0.08,""TV"":2260.0},""parameters"":{""N"":100,""C"":10,""S"":100,""Rs"":14,""f_clk"":1.0,""t_clk"":1.0,""lambd"":0.0008}}"
14,21.496679396403735,14.768753430952813,1000000,1000000.0,100,10,100,15,0.0008,M,1250.0,1250.0,1,100,0.9029800384825929,0.0038999681154291083,1.1052013672726901,0.008036457377769712,2.952454896872522e-05,0.08927020678433409,0.9110078645669183,0.0039249916301932735,1.1087980278617644,9.129302516406364e-07,2.9016748707152572e-05,1123.9887207624765,2.6089041370833157,709.9471678008879,10.0,0.0,0.0,1133.9887207624765,2.6089041370833157,709.9471678008879,"[0.4733357110356919,0.28522261266848803,0.14834669878731874,0.06291407487599711,0.02155206439008757,0.006360476375737914,0.0017116110574738506,0.00043317100859028223,0.00010426425057457231,1.931555003991886e-05]",0.08,0.13333333333333333,2500.0,150,2350.0,1000.0,10.0,100.0,1000.0,978.3822222222223,0.006,0.6,1.0,0.8666666666666667,0.06,0.94,0.4,1128.948717948718,1128.9025641025642,10.0,1138.948717948718,0.9031589743589744,0.008,0.9111589743589744,"{""calculations"":{""NTOT"":0.9111589743589744,""ps"":0.06,""Nq"":0.9031589743589744,""rho"":0.13333333333333333,""pcs"":0.4,""p0"":0.8666666666666667,""muS"":0.006,""TTOT0"":1.0,""X3"":1000.0,""X"":10.0,""TS"":150,""WTOT"":1138.948717948718,""Wq"":1128.948717948718,""pv"":0.94,""TTOT"":0.6,""Rs_gt_f"":0.8695652173913042,""TCS"":1000.0,""X2"":100.0,""Wh"":1128.9025641025642,""V"":978.3822222222223,""Ns"":0.008,""Ws"":10.0,""TT"":2500.0,""Rs_min"":1,""offered_load"":0.08,""TV"":2350.0},""parameters"":{""N"":100,""C"":10,""S"":100,""Rs"":15,""f_clk"":1.0,""t_clk"":1.0,""lambd"":0.0008}}"
15,21.46370725888346,14.812084147566242,1000000,1000000.0,100,10,100,16,0.0008,M,1250.0,1250.0,1,100,0.9339622895793682,0.004158111267312055,1.1302023206465057,0.008037474718238872,2.9660505048702828e-05,0.08927567903372434,0.9419907388600772,0.0041831340249012606,1.1337266284854295,9.906030235852375e-06,3.0121682169051565e-05,1162.6254718884902,2.808187568636853,740.2027569876848,10.0,0.0,0.0,1172.6254718884902,2.808187568636853,740.2027569876848,"[0.464361871574422,0.2835510697139273,0.15298889191230514,0.06540747402320714,0.023575800000234137,0.007508942402938427,0.002048448679561176,0.0004083001481915398,0.0001331883496854412,1.6013195527692277e-05]",0.08,0.13,2600.0,160,2440.0,1000.0,10.0,100.0,1000.0,1016.1757692307692,0.006153846153846154,0.6153846153846154,1.0,0.87,0.06153846153846154,0.9384615384615385,0.38461538461538464,1168.0641025641025,1168.0181255526084,10.0,1178.0641025641025,0.934451282051282,0.008,0.942451282051282,"{""calculations"":{""NTOT"":0.942451282051282,""ps"":0.06153846153846154,""Nq"":0.934451282051282,""rho"":0.13,""pcs"":0.38461538461538464,""p0"":0.87,""muS"":0.006153846153846154,""TTOT0"":1.0,""X3"":1000.0,""X"":10.0,""TS"":160,""WTOT"":1178.0641025641025,""Wq"":1168.0641025641025,""pv"":0.9384615384615385,""TTOT"":0.6153846153846154,""Rs_gt_f"":0.8695652173913042,""TCS"":1000.0,""X2"":100.0,""Wh"":1168.0181255526084,""V"":1016.1757692307692,""Ns"":0.008,""Ws"":10.0,""TT"":2600.0,""Rs_min"":1,""offered_load"":0.08,""TV"":2440.0},""parameters"":{""N"":100,""C"":10,""S"":100,""Rs"":16,""f_clk"":1.0,""t_clk"":1.0,""lambd"":0.0008}}"
16,21.879161667195135,15.409300623403254,1000000,1000000.0,100,10,100,17,0.0008,M,1250.0,1250.0,1,100,0.9603142895309714,0.004046052407757814,1.1557917269781561,0.008037121949879213,2.960249721862841e-05,0.08927378411027723,0.9683416170639142,0.004070490659537258,1.1592599035646576,3.538599296448315e-05,3.013437682695506e-05,1195.4723578103058,2.8513793090940545,765.203583083225,10.0,0.0,0.0,1205.4723578103058,2.8513793090940545,765.203583083225,"[0.45857240599453,0.2812479641611506,0.15356494603788684,0.06990477756659272,0.025384782776518715,0.008238784585645056,0.002298413734840727,0.0006376799400999892,0.00012694385723242225,1.8803086119077194e-05,4.498259384058839e-06]",0.08,0.12705882352941178,2700.0,170,2530.0,1000.0,10.0,100.0,1000.0,1053.9265974625143,0.006296296296296296,0.6296296296296297,1.0,0.8729411764705882,0.06296296296296296,0.937037037037037,0.37037037037037035,1207.3741345594842,1207.3283124570582,10.0,1217.3741345594842,0.9658993076475875,0.008,0.9738993076475875,"{""calculations"":{""NTOT"":0.9738993076475875,""ps"":0.06296296296296296,""Nq"":0.9658993076475875,""rho"":0.12705882352941178,""pcs"":0.37037037037037035,""p0"":0.8729411764705882,""muS"":0.006296296296296296,""TTOT0"":1.0,""X3"":1000.0,""X"":10.0,""TS"":170,""WTOT"":1217.3741345594842,""Wq"":1207.3741345594842,""pv"":0.937037037037037,""TTOT"":0.6296296296296297,""Rs_gt_f"":0.8695652173913042,""TCS"":1000.0,""X2"":100.0,""Wh"":1207.3283124570582,""V"":1053.9265974625143,""Ns"":0.008,""Ws"":10.0,""TT"":2700.0,""Rs_min"":1,""offered_load"":0.08,""TV"":2530.0},""parameters"":{""N"":100,""C"":10,""S"":100,""Rs"":17,""f_clk"":1.0,""t_clk"":1.0,""lambd"":0.0008}}"
17,23.189383566905853,16.47473826980803,1000000,1000000.0,100,10,100,18,0.0008,M,1250.0,1250.0,1,100,1.0006490634362026,0.004332218258241148,1.1838526579503028,0.00803930772534893,2.9595350278641498e-05,0.08928584388773043,1.0086777926399075,0.004357896895707426,1.1871935506338538,-1.9046298248809886e-05,3.4743235354519134e-05,1245.6126958525972,2.675724959271577,793.9662627590018,10.0,0.0,0.0,1255.6126958525972,2.675724959271577,793.9662627590018,"[0.44588408359024656,0.28105166757422884,0.15846308303566597,0.07345630220117313,0.028162466077581255,0.00938566127068641,0.0026724380253580126,0.0007407141060111022,0.00015597213424435382,2.4733778488777377e-05,2.878206315480937e-06]",0.08,0.12444444444444445,2800.0,180,2620.0,1000.0,10.0,100.0,1000.0,1091.6385008818343,0.0064285714285714285,0.6428571428571428,1.0,0.8755555555555555,0.06428571428571428,0.9357142857142857,0.35714285714285715,1246.8409274031103,1246.7952421239224,10.0,1256.8409274031103,0.9974727419224882,0.008,1.0054727419224883,"{""calculations"":{""NTOT"":1.0054727419224883,""ps"":0.06428571428571428,""Nq"":0.9974727419224882,""rho"":0.12444444444444445,""pcs"":0.35714285714285715,""p0"":0.8755555555555555,""muS"":0.0064285714285714285,""TTOT0"":1.0,""X3"":1000.0,""X"":10.0,""TS"":180,""WTOT"":1256.8409274031103,""Wq"":1246.8409274031103,""pv"":0.9357142857142857,""TTOT"":0.6428571428571428,""Rs_gt_f"":0.8695652173913042,""TCS"":1000.0,""X2"":100.0,""Wh"":1246.7952421239224,""V"":1091.6385008818343,""Ns"":0.008,""Ws"":10.0,""TT"":2800.0,""Rs_min"":1,""offered_load"":0.08,""TV"":2620.0},""parameters"":{""N"":100,""C"":10,""S"":100,""Rs"":18,""f_clk"":1.0,""t_clk"":1.0,""lambd"":0.0008}}"
18,23.064577551057468,16.458868445570594,1000000,1000000.0,100,10,100,19,0.0008,M,1250.0,1250.0,1,100,1.0330103530411634,0.004703626948617991,1.2092002598870597,0.00803785427902912,2.979992417686664e-05,0.08927762640916179,1.0410372816576976,0.004729516492374276,1.212502180900505,1.8711448867526313e-05,3.585609143280406e-05,1285.8159128948832,2.9502620942538114,823.0996259623868,10.0,0.0,0.0,1295.8159128948832,2.9502620942538114,823.0996259623868,"[0.43694115166413394,0.2801186128195878,0.1615160980827434,0.07621492905801512,0.03042143279586739,0.010476768729967795,0.0032961150137077308,0.000799159572103793,0.0001749074505541375,3.9825114054865235e-05,9.996992641526942e-07]",0.08,0.12210526315789474,2900.0,190,2710.0,1000.0,10.0,100.0,1000.0,1129.3151590409782,0.006551724137931035,0.6551724137931034,1.0,0.8778947368421053,0.06551724137931035,0.9344827586206896,0.3448275862068966,1286.4357327205387,1286.390169171378,10.0,1296.4357327205387,1.029148586176431,0.008,1.037148586176431,"{""calculations"":{""NTOT"":1.037148586176431,""ps"":0.06551724137931035,""Nq"":1.029148586176431,""rho"":0.12210526315789474,""pcs"":0.3448275862068966,""p0"":0.8778947368421053,""muS"":0.006551724137931035,""TTOT0"":1.0,""X3"":1000.0,""X"":10.0,""TS"":190,""WTOT"":1296.4357327205387,""Wq"":1286.4357327205387,""pv"":0.9344827586206896,""TTOT"":0.6551724137931034,""Rs_gt_f"":0.8695652173913042,""TCS"":1000.0,""X2"":100.0,""Wh"":1286.390169171378,""V"":1129.3151590409782,""Ns"":0.008,""Ws"":10.0,""TT"":2900.0,""Rs_min"":1,""offered_load"":0.08,""TV"":2710.0},""parameters"":{""N"":100,""C"":10,""S"":100,""Rs"":19,""f_clk"":1.0,""t_clk"":1.0,""lambd"":0.0008}}"
19,23.02354852362521,16.28494180126245,1000000,1000000.0,100,10,100,20,0.0008,M,1250.0,1250.0,1,100,1.069572994407329,0.004736042933197464,1.2355890769172946,0.008038980652471182,2.9656540878685067e-05,0.08928397304280727,1.0776005226797065,0.004761429900671275,1.2387890665106522,-2.0162039837516682e-05,3.307423435059301e-05,1331.3358181666176,3.04418977609734,850.6401045172422,10.0,0.0,0.0,1341.3358181666176,3.04418977609734,850.6401045172422,"[0.42738616661456524,0.27788087028222336,0.16439176572460318,0.08138830519099523,0.03246618748960925,0.011692486181752284,0.003532719825009987,0.0009564164432508328,0.00024354198614682146,4.233580942706098e-05,1.9204452416828302e-05]",0.08,0.12,3000.0,200,2800.0,1000.0,10.0,100.0,1000.0,1166.96,0.006666666666666667,0.6666666666666667,1.0,0.88,0.06666666666666667,0.9333333333333333,0.3333333333333333,1326.1363636363637,1326.0909090909092,10.0,1336.1363636363637,1.060909090909091,0.008,1.068909090909091,"{""calculations"":{""NTOT"":1.068909090909091,""ps"":0.06666666666666667,""Nq"":1.060909090909091,""rho"":0.12,""pcs"":0.3333333333333333,""p0"":0.88,""muS"":0.006666666666666667,""TTOT0"":1.0,""X3"":1000.0,""X"":10.0,""TS"":200,""WTOT"":1336.1363636363637,""Wq"":1326.1363636363637,""pv"":0.9333333333333333,""TTOT"":0.6666666666666667,""Rs_gt_f"":0.8695652173913042,""TCS"":1000.0,""X2"":100.0,""Wh"":1326.0909090909092,""V"":1166.96,""Ns"":0.008,""Ws"":10.0,""TT"":3000.0,""Rs_min"":1,""offered_load"":0.08,""TV"":2800.0},""parameters"":{""N"":100,""C"":10,""S"":100,""Rs"":20,""f_clk"":1.0,""t_clk"":1.0,""lambd"":0.0008}}"
20,23.150722717552092,16.45061453341137,1000000,1000000.0,100,10,100,21,0.0008,M,1250.0,1250.0,1,100,1.0973207387113826,0.004744442172045875,1.2577637901314003,0.00803692056017308,2.9620421096869882e-05,0.08927266095399933,1.1053461636965374,0.0047696985515139935,1.2608968183673424,-3.207344461272981e-05,3.508495761603825e-05,1365.9942914409949,3.0824305928624214,881.2560013923769,10.0,0.0,0.0,1375.9942914409949,3.0824305928624214,881.2560013923769,"[0.4212365798302716,0.274738708872518,0.1676838947217054,0.08356705402616897,0.03477103611319279,0.01246165916040648,0.0040611183307022476,0.0011514586531505293,0.00027429730631284494,5.116077770864171e-05,1.907745343155899e-06,1.1244625194125716e-06]",0.08,0.1180952380952381,3100.0,210,2890.0,1000.0,10.0,100.0,1000.0,1204.576148050618,0.0067741935483870966,0.6774193548387096,1.0,0.8819047619047619,0.06774193548387097,0.932258064516129,0.3225806451612903,1365.9254378543726,1365.8800814828824,10.0,1375.9254378543726,1.092740350283498,0.008,1.100740350283498,"{""calculations"":{""NTOT"":1.100740350283498,""ps"":0.06774193548387097,""Nq"":1.092740350283498,""rho"":0.1180952380952381,""pcs"":0.3225806451612903,""p0"":0.8819047619047619,""muS"":0.0067741935483870966,""TTOT0"":1.0,""X3"":1000.0,""X"":10.0,""TS"":210,""WTOT"":1375.9254378543726,""Wq"":1365.9254378543726,""pv"":0.932258064516129,""TTOT"":0.6774193548387096,""Rs_gt_f"":0.8695652173913042,""TCS"":1000.0,""X2"":100.0,""Wh"":1365.8800814828824,""V"":1204.576148050618,""Ns"":0.008,""Ws"":10.0,""TT"":3100.0,""Rs_min"":1,""offered_load"":0.08,""TV"":2890.0},""parameters"":{""N"":100,""C"":10,""S"":100,""Rs"":21,""f_clk"":1.0,""t_clk"":1.0,""lambd"":0.0008}}"
21,22.926977311362194,16.360265899716303,1000000,1000000.0,100,10,100,22,0.0008,M,1250.0,1250.0,1,100,1.131512145677062,0.004711401139117519,1.284385465528063,0.008036161334924092,2.960644176598843e-05,0.08926848786062383,1.1395370699824958,0.004736399704323365,1.2874371247445469,-5.354445015282503e-05,3.407636315466142e-05,1408.5532410495543,3.0915901491657642,907.2137580252091,10.0,0.0,0.0,1418.5532410495543,3.0915901491657642,907.2137580252091,"[0.4138184160807515,0.2722392865637211,0.16832924769127708,0.08792215630672137,0.03778940934141634,0.01382671626840976,0.004424035173547467,0.001298363536473987,0.0002702616618253643,7.167943606119005e-05,8.636799431540941e-06,1.7911403636049394e-06]",0.08,0.11636363636363636,3200.0,220,2980.0,1000.0,10.0,100.0,1000.0,1242.1664152892565,0.006875,0.6875,1.0,0.8836363636363637,0.06875,0.93125,0.3125,1405.7891531051257,1405.7438856154138,10.0,1415.7891531051257,1.1246313224841007,0.008,1.1326313224841007,"{""calculations"":{""NTOT"":1.1326313224841007,""ps"":0.06875,""Nq"":1.1246313224841007,""rho"":0.11636363636363636,""pcs"":0.3125,""p0"":0.8836363636363637,""muS"":0.006875,""TTOT0"":1.0,""X3"":1000.0,""X"":10.0,""TS"":220,""WTOT"":1415.7891531051257,""Wq"":1405.7891531051257,""pv"":0.93125,""TTOT"":0.6875,""Rs_gt_f"":0.8695652173913042,""TCS"":1000.0,""X2"":100.0,""Wh"":1405.7438856154138,""V"":1242.1664152892565,""Ns"":0.008,""Ws"":10.0,""TT"":3200.0,""Rs_min"":1,""offered_load"":0.08,""TV"":2980.0},""parameters"":{""N"":100,""C"":10,""S"":100,""Rs"":22,""f_clk"":1.0,""t_clk"":1.0,""lambd"":0.0008}}"
22,22.104875829190583,15.574671222180477,1000000,1000000.0,100,10,100,23,0.0008,M,1250.0,1250.0,1,100,1.1630632135034658,0.004970321106196213,1.3084835818677463,0.008037782953649084,2.9516350813028116e-05,0.08927752414722052,1.1710898398187264,0.004996341871434049,1.3115140634438789,-7.787131945648689e-06,3.2702859668891316e-05,1447.782735921718,2.9166329517303744,937.956838201578,10.0,0.0,0.0,1457.782735921718,2.9166329517303744,937.956838201578,"[0.4066504276011849,0.26904008976227706,0.1720441664989956,0.09107102130634057,0.03891320562386855,0.015106404677824642,0.0052589445502560775,0.0015088005870121024,0.000278911406657035,9.400952322760084e-05,3.401846235584664e-05]",0.08,0.11478260869565218,3300.0,230,3070.0,1000.0,10.0,100.0,1000.0,1279.7333150025777,0.0069696969696969695,0.6969696969696969,1.0,0.8852173913043478,0.0696969696969697,0.9303030303030303,0.30303030303030304,1445.7164167514384,1445.671230110967,10.0,1455.7164167514384,1.1565731334011506,0.008,1.1645731334011507,"{""calculations"":{""NTOT"":1.1645731334011507,""ps"":0.0696969696969697,""Nq"":1.1565731334011506,""rho"":0.11478260869565218,""pcs"":0.30303030303030304,""p0"":0.8852173913043478,""muS"":0.0069696969696969695,""TTOT0"":1.0,""X3"":1000.0,""X"":10.0,""TS"":230,""WTOT"":1455.7164167514384,""Wq"":1445.7164167514384,""pv"":0.9303030303030303,""TTOT"":0.6969696969696969,""Rs_gt_f"":0.8695652173913042,""TCS"":1000.0,""X2"":100.0,""Wh"":1445.671230110967,""V"":1279.7333150025777,""Ns"":0.008,""Ws"":10.0,""TT"":3300.0,""Rs_min"":1,""offered_load"":0.08,""TV"":3070.0},""parameters"":{""N"":100,""C"":10,""S"":100,""Rs"":23,""f_clk"":1.0,""t_clk"":1.0,""lambd"":0.0008}}"
23,22.887475084123828,16.32213451709645,1000000,1000000.0,100,10,100,24,0.0008,M,1250.0,1250.0,1,100,1.1946856287495617,0.005305982147110633,1.3370301631083774,0.008039397159865604,2.9761160964549857e-05,0.08928616641605094,1.2027132268278882,0.0053310052096362985,1.3400165373418023,1.9556672024180384e-05,3.7842714219030294e-05,1487.188085530296,3.55370056729382,962.0734114336078,10.0,0.0,0.0,1497.188085530296,3.55370056729382,962.0734114336078,"[0.4004098637139923,0.26774244217433585,0.17149534394178745,0.09342380424559495,0.042414529148326774,0.016199339316764844,0.005928994897737689,0.0018275108174740644,0.0004204387557061935,9.69618941569331e-05,3.753419447627386e-05,3.236899646792468e-06]",0.08,0.11333333333333334,3400.0,240,3160.0,1000.0,10.0,100.0,1000.0,1317.2790849673204,0.007058823529411765,0.7058823529411765,1.0,0.8866666666666667,0.07058823529411765,0.9294117647058824,0.29411764705882354,1485.6982161285569,1485.653103346602,10.0,1495.6982161285569,1.1885585729028456,0.008,1.1965585729028456,"{""calculations"":{""NTOT"":1.1965585729028456,""ps"":0.07058823529411765,""Nq"":1.1885585729028456,""rho"":0.11333333333333334,""pcs"":0.29411764705882354,""p0"":0.8866666666666667,""muS"":0.007058823529411765,""TTOT0"":1.0,""X3"":1000.0,""X"":10.0,""TS"":240,""WTOT"":1495.6982161285569,""Wq"":1485.6982161285569,""pv"":0.9294117647058824,""TTOT"":0.7058823529411765,""Rs_gt_f"":0.8695652173913042,""TCS"":1000.0,""X2"":100.0,""Wh"":1485.653103346602,""V"":1317.2790849673204,""Ns"":0.008,""Ws"":10.0,""TT"":3400.0,""Rs_min"":1,""offered_load"":0.08,""TV"":3160.0},""parameters"":{""N"":100,""C"":10,""S"":100,""Rs"":24,""f_clk"":1.0,""t_clk"":1.0,""lambd"":0.0008}}"
