run_index,sort_order,timestamp,elapsed_time[s],peak_mem_MB,CSLOW_MODE,Allow_BRAM,UseDSP48s,NUM_TERMS,NUM_COPIES,PAR_MODE,repl_index,Slices,Slice-FF,4-LUT,Bonded I/O,DSP48,BRAMs,Syn_minorClk_T,Syn_majorClk_T,Par_minorClk_T,Par_majorClk_T,Syn_minorClk_Freq,Syn_majorClk_Freq,Par_minorClk_Freq,Par_majorClk_Freq,Syn_selClk_T,Par_selClk_T,Syn_selClk_Freq,Par_selClk_Freq,Stream_Freq,Total_Throughput
2507,509,Sun Feb  9 23:43:03 2014,156.63432908058167,841.0,MANPIPE,NO,Auto,12,2,VIRT,9,351,239,344,74,31,0,4.5303e-08,3.969e-09,5.2141000000000003e-08,4.167e-09,22073593.360263117,251952632.90501386,19178765.271091845,239980801.5358771,4.5303e-08,5.2141000000000003e-08,22073593.360263117,19178765.271091845,9589382.635545922,19178765.271091845
2503,469,Sun Feb  9 23:42:49 2014,174.6733181476593,849.0,MANPIPE,NO,Auto,8,12,VIRT,9,1156,1313,898,74,19,0,8.895e-09,5.186e-09,1.1865e-08,4.741e-09,112422709.38729624,192826841.49633628,84281500.21070375,210925964.9862898,8.895e-09,1.1865e-08,112422709.38729624,84281500.21070375,7023458.3508919785,84281500.21070375
2504,479,Sun Feb  9 23:42:49 2014,177.92674899101257,854.0,MANPIPE,NO,Auto,8,14,VIRT,9,1389,1534,1072,74,19,0,7.994e-09,5.422e-09,1.1323000000000002e-08,4.779e-09,125093820.36527395,184433788.27001107,88315817.36288968,209248796.81941828,7.994e-09,1.1323000000000002e-08,125093820.36527395,88315817.36288968,6308272.668777834,88315817.36288968
2509,529,Sun Feb  9 23:43:18 2014,156.949156999588,837.0,MANPIPE,NO,Auto,12,3,VIRT,9,440,371,472,74,31,0,3.1640000000000004e-08,4.154e-09,3.7836e-08,3.548e-09,31605562.579013903,240731824.74723157,26429855.164393697,281848928.9740699,3.1640000000000004e-08,3.7836e-08,31605562.579013903,26429855.164393697,8809951.721464565,26429855.164393697
2508,519,Sun Feb  9 23:43:07 2014,182.71372294425964,850.0,MANPIPE,NO,Auto,12,2,REPL,9,440,269,469,73,62,0,,8.772100000000001e-08,,1.0580200000000001e-07,,11399778.84429042,,9451617.171698077,8.772100000000001e-08,1.0580200000000001e-07,11399778.84429042,9451617.171698077,9451617.171698077,18903234.343396153
2511,549,Sun Feb  9 23:43:34 2014,155.59682989120483,838.0,MANPIPE,NO,Auto,12,4,VIRT,9,565,469,499,74,31,0,2.4060000000000002e-08,4.247e-09,2.8817000000000003e-08,3.798e-09,41562759.76724854,235460324.9352484,34701738.557101704,263296471.82727748,2.4060000000000002e-08,2.8817000000000003e-08,41562759.76724854,34701738.557101704,8675434.639275426,34701738.557101704
2512,559,Sun Feb  9 23:43:48 2014,171.12284207344055,847.0,MANPIPE,NO,Auto,12,5,VIRT,9,641,601,521,74,31,0,2.0467e-08,4.51e-09,2.4589e-08,4.2460000000000004e-09,48859139.10196902,221729490.02217293,40668591.64667128,235515779.55723032,2.0467e-08,2.4589e-08,48859139.10196902,40668591.64667128,8133718.329334256,40668591.64667128
2513,569,Sun Feb  9 23:44:03 2014,166.4174530506134,850.0,MANPIPE,NO,Auto,12,6,VIRT,9,899,829,785,74,31,0,1.6475000000000004e-08,4.6020000000000004e-09,1.9567000000000002e-08,3.846e-09,60698027.314112276,217296827.46631896,51106454.74523432,260010400.41601664,1.6475000000000004e-08,1.9567000000000002e-08,60698027.314112276,51106454.74523432,8517742.457539054,51106454.74523432
2510,539,Sun Feb  9 23:43:18 2014,222.78254103660583,877.0,MANPIPE,NO,Auto,12,3,REPL,9,725,497,998,73,93,0,,8.7734e-08,,1.02773e-07,,11398089.680169605,,9730182.051706187,8.7734e-08,1.02773e-07,11398089.680169605,9730182.051706187,9730182.051706187,29190546.155118562
2514,579,Sun Feb  9 23:44:33 2014,172.331768989563,852.0,MANPIPE,NO,Auto,12,7,VIRT,9,1007,989,847,74,31,0,1.5420000000000002e-08,4.697000000000001e-09,1.911e-08,3.822e-09,64850843.060959786,212901852.24611452,52328623.75719518,261643118.7859759,1.5420000000000002e-08,1.911e-08,64850843.060959786,52328623.75719518,7475517.679599312,52328623.75719518
2515,589,Sun Feb  9 23:44:48 2014,168.64203095436096,854.0,MANPIPE,NO,Auto,12,8,VIRT,9,966,1091,885,74,31,0,1.504e-08,4.85e-09,2.0103e-08,4.407e-09,66489361.70212766,206185567.0103093,49743819.33044819,226911731.3365101,1.504e-08,2.0103e-08,66489361.70212766,49743819.33044819,6217977.4163060235,49743819.33044819
2516,599,Sun Feb  9 23:44:49 2014,188.6655309200287,860.0,MANPIPE,NO,Auto,12,9,VIRT,9,1257,1388,1194,74,31,0,1.2674e-08,5.118000000000001e-09,1.6255e-08,4.563e-09,78901688.49613382,195388823.75928095,61519532.451553375,219154065.30791146,1.2674e-08,1.6255e-08,78901688.49613382,61519532.451553375,6835503.605728153,61519532.451553375
2517,609,Sun Feb  9 23:44:49 2014,190.499440908432,859.0,MANPIPE,NO,Auto,12,10,VIRT,9,1254,1352,994,74,31,0,1.2674e-08,5.211e-09,1.5402e-08,4.678000000000001e-09,78901688.49613382,191901746.30589136,64926632.90481755,213766566.90893543,1.2674e-08,1.5402e-08,78901688.49613382,64926632.90481755,6492663.2904817555,64926632.90481755
2518,619,Sun Feb  9 23:45:03 2014,189.61780881881714,864.0,MANPIPE,NO,Auto,12,12,VIRT,9,1667,2007,1069,74,31,0,1.1744e-08,5.480000000000001e-09,1.5874e-08,3.743e-09,85149863.76021798,182481751.82481748,62996094.24215698,267165375.3673524,1.1744e-08,1.5874e-08,85149863.76021798,62996094.24215698,5249674.520179749,62996094.24215698
2522,659,Sun Feb  9 23:45:18 2014,177.14372396469116,848.0,MANPIPE,NO,Auto,16,1,VIRT,9,314,199,376,58,43,0,1.18366e-07,3.3060000000000004e-09,1.37775e-07,3.743e-09,8448371.998715848,302480338.7779794,7258210.851025222,267165375.3673524,1.18366e-07,1.37775e-07,8448371.998715848,7258210.851025222,7258210.851025222,7258210.851025222
2520,639,Sun Feb  9 23:45:18 2014,190.15776300430298,861.0,MANPIPE,NO,Auto,12,16,VIRT,9,1577,1797,1182,74,31,0,8.895e-09,5.669e-09,1.1688000000000002e-08,4.628e-09,112422709.38729624,176397953.7837361,85557837.09787816,216076058.77268797,8.895e-09,1.1688000000000002e-08,112422709.38729624,85557837.09787816,5347364.818617385,85557837.09787816
2523,669,Sun Feb  9 23:45:33 2014,168.69092988967896,839.0,MANPIPE,NO,Auto,16,1,REPL,9,273,141,298,57,43,0,,1.1840300000000002e-07,,1.33249e-07,,8445731.949359389,,7504746.752320843,1.1840300000000002e-07,1.33249e-07,8445731.949359389,7504746.752320843,7504746.752320843,7504746.752320843
2524,679,Sun Feb  9 23:45:33 2014,175.15504598617554,839.0,MANPIPE,NO,Auto,16,2,VIRT,9,356,238,386,74,43,0,6.0635e-08,3.969e-09,6.8603e-08,3.884e-09,16492125.010307578,251952632.90501386,14576622.013614565,257466529.35118434,6.0635e-08,6.8603e-08,16492125.010307578,14576622.013614565,7288311.006807283,14576622.013614565
2519,629,Sun Feb  9 23:45:18 2014,201.29939889907837,872.0,MANPIPE,NO,Auto,12,14,VIRT,9,1710,2361,1356,74,31,0,8.895e-09,5.422e-09,1.4028000000000002e-08,3.456e-09,112422709.38729624,184433788.27001107,71285999.429712,289351851.8518518,8.895e-09,1.4028000000000002e-08,112422709.38729624,71285999.429712,5091857.102122285,71285999.429712
2527,709,Sun Feb  9 23:45:48 2014,171.93906211853027,850.0,MANPIPE,NO,Auto,16,4,VIRT,9,610,469,599,74,43,0,3.2026000000000005e-08,4.247e-09,3.7134e-08,4.6689999999999995e-09,31224629.988134637,235460324.9352484,26929498.572736576,214178624.9732277,3.2026000000000005e-08,3.7134e-08,31224629.988134637,26929498.572736576,6732374.643184144,26929498.572736576
2521,649,Sun Feb  9 23:45:19 2014,203.19435906410217,870.0,MANPIPE,NO,Auto,12,20,VIRT,9,1925,2159,1564,74,31,0,8.895e-09,6.305e-09,1.3880000000000001e-08,4.406e-09,112422709.38729624,158604282.3156225,72046109.51008645,226963231.95642307,8.895e-09,1.3880000000000001e-08,112422709.38729624,72046109.51008645,3602305.4755043224,72046109.51008645
2526,699,Sun Feb  9 23:45:48 2014,182.15219593048096,848.0,MANPIPE,NO,Auto,16,3,VIRT,9,482,370,458,74,43,0,4.2768e-08,4.154e-09,5.1535e-08,3.757e-09,23381967.826412268,240731824.74723157,19404288.347724847,266169816.34282672,4.2768e-08,5.1535e-08,23381967.826412268,19404288.347724847,6468096.115908283,19404288.347724847
2528,719,Sun Feb  9 23:46:04 2014,173.1910798549652,851.0,MANPIPE,NO,Auto,16,5,VIRT,9,660,601,637,74,43,0,2.8139e-08,4.51e-09,3.144e-08,4.4970000000000005e-09,35537865.595792316,221729490.02217293,31806615.776081424,222370469.20169,2.8139e-08,3.144e-08,35537865.595792316,31806615.776081424,6361323.155216285,31806615.776081424
2529,729,Sun Feb  9 23:46:03 2014,173.348002910614,852.0,MANPIPE,NO,Auto,16,6,VIRT,9,741,698,678,74,43,0,2.3323000000000003e-08,4.6020000000000004e-09,2.7652000000000002e-08,4.2539999999999996e-09,42876130.85795137,217296827.46631896,36163749.45754375,235072872.59050307,2.3323000000000003e-08,2.7652000000000002e-08,42876130.85795137,36163749.45754375,6027291.576257292,36163749.45754375
2530,739,Sun Feb  9 23:46:18 2014,179.6268310546875,853.0,MANPIPE,NO,Auto,16,7,VIRT,9,772,826,673,74,43,0,2.0432e-08,4.697000000000001e-09,2.4177000000000002e-08,4.237e-09,48942834.76898982,212901852.24611452,41361624.68461761,236016049.09133822,2.0432e-08,2.4177000000000002e-08,48942834.76898982,41361624.68461761,5908803.526373944,41361624.68461761
2531,749,Sun Feb  9 23:46:18 2014,189.92721605300903,860.0,MANPIPE,NO,Auto,16,8,VIRT,9,1163,1093,981,74,43,0,1.9888000000000002e-08,4.802e-09,2.6062000000000002e-08,4.128000000000001e-09,50281576.83024939,208246563.93169513,38370040.67224311,242248062.01550385,1.9888000000000002e-08,2.6062000000000002e-08,50281576.83024939,38370040.67224311,4796255.084030389,38370040.67224311
2525,689,Sun Feb  9 23:45:48 2014,217.3575119972229,867.0,MANPIPE,NO,Auto,16,2,REPL,9,494,269,585,73,86,0,,1.1840300000000002e-07,,1.42253e-07,,8445731.949359389,,7029728.722768589,1.1840300000000002e-07,1.42253e-07,8445731.949359389,7029728.722768589,7029728.722768589,14059457.445537178
2532,759,Sun Feb  9 23:46:48 2014,209.3277850151062,864.0,MANPIPE,NO,Auto,16,9,VIRT,9,1358,1388,1315,74,43,0,1.6848e-08,5.070000000000001e-09,2.0632000000000002e-08,4.185e-09,59354226.02089269,197238658.7771203,48468398.604110114,238948626.04540023,1.6848e-08,2.0632000000000002e-08,59354226.02089269,48468398.604110114,5385377.622678902,48468398.604110114
2533,769,Sun Feb  9 23:47:03 2014,195.43455600738525,863.0,MANPIPE,NO,Auto,16,10,VIRT,9,1243,1353,1144,74,43,0,1.5923e-08,5.1630000000000005e-09,2.0027e-08,4.454e-09,62802235.75959304,193685841.56498158,49932591.0021471,224517287.83116302,1.5923e-08,2.0027e-08,62802235.75959304,49932591.0021471,4993259.10021471,49932591.0021471
2534,779,Sun Feb  9 23:47:03 2014,221.24725604057312,873.0,MANPIPE,NO,Auto,16,12,VIRT,9,1612,2021,1301,74,43,0,1.3047000000000001e-08,5.480000000000001e-09,1.8256e-08,3.5770000000000004e-09,76645972.25415803,182481751.82481748,54776511.83172655,279563880.3466592,1.3047000000000001e-08,1.8256e-08,76645972.25415803,54776511.83172655,4564709.319310546,54776511.83172655
2535,789,Sun Feb  9 23:47:33 2014,209.9131019115448,874.0,MANPIPE,NO,Auto,16,14,VIRT,9,1660,2144,1421,74,43,0,1.3017e-08,5.7510000000000005e-09,1.7079e-08,3.3190000000000002e-09,76822616.57832065,173882802.9907842,58551437.4377891,301295570.9551069,1.3017e-08,1.7079e-08,76822616.57832065,58551437.4377891,4182245.5312706497,58551437.4377891
2536,799,Sun Feb  9 23:47:48 2014,208.55812811851501,870.0,MANPIPE,NO,Auto,16,16,VIRT,9,1754,1995,1361,74,43,0,1.1486000000000001e-08,5.962e-09,1.7948000000000003e-08,4.028e-09,87062510.88281386,167728950.0167729,55716514.3748607,248262164.84607747,1.1486000000000001e-08,1.7948000000000003e-08,87062510.88281386,55716514.3748607,3482282.1484287935,55716514.3748607
2540,839,Sun Feb  9 23:48:19 2014,180.18759298324585,853.0,MANPIPE,NO,Auto,20,1,VIRT,9,320,199,434,58,55,0,1.48744e-07,3.3060000000000004e-09,1.7547800000000003e-07,2.558e-09,6722960.253858979,302480338.7779794,5698720.067472844,390930414.38623923,1.48744e-07,1.7547800000000003e-07,6722960.253858979,5698720.067472844,5698720.067472844,5698720.067472844
2541,849,Sun Feb  9 23:48:33 2014,185.30203700065613,846.0,MANPIPE,NO,Auto,20,1,REPL,9,279,141,356,57,55,0,,1.4878100000000001e-07,,1.67765e-07,,6721288.336548349,,5960718.862694841,1.4878100000000001e-07,1.67765e-07,6721288.336548349,5960718.862694841,5960718.862694841,5960718.862694841
2542,859,Sun Feb  9 23:48:33 2014,184.3848798274994,851.0,MANPIPE,NO,Auto,20,2,VIRT,9,379,237,416,74,55,0,7.5836e-08,3.969e-09,8.839400000000002e-08,3.4500000000000003e-09,13186349.491006909,251952632.90501386,11312985.04423377,289855072.46376806,7.5836e-08,8.839400000000002e-08,13186349.491006909,11312985.04423377,5656492.522116885,11312985.04423377
2543,869,Sun Feb  9 23:48:35 2014,186.1131100654602,852.0,MANPIPE,NO,Auto,20,3,VIRT,9,511,369,493,74,55,0,5.0787000000000003e-08,4.154e-09,6.155e-08,4.0250000000000005e-09,19690078.169610333,240731824.74723157,16246953.696181964,248447204.96894407,5.0787000000000003e-08,6.155e-08,19690078.169610333,16246953.696181964,5415651.232060655,16246953.696181964
2538,819,Sun Feb  9 23:48:04 2014,230.9049849510193,882.0,MANPIPE,NO,Auto,16,24,VIRT,9,2230,2640,1838,74,43,0,8.895e-09,6.803000000000001e-09,1.4669000000000002e-08,4.2380000000000005e-09,112422709.38729624,146993973.24709687,68170972.79978184,235960358.65974513,8.895e-09,1.4669000000000002e-08,112422709.38729624,68170972.79978184,2840457.19999091,68170972.79978184
2544,879,Sun Feb  9 23:48:48 2014,188.2617449760437,853.0,MANPIPE,NO,Auto,20,4,VIRT,9,636,468,560,74,55,0,3.941e-08,4.247e-09,4.711e-08,4.145e-09,25374270.48972342,235460324.9352484,21226915.729144555,241254523.52231604,3.941e-08,4.711e-08,25374270.48972342,21226915.729144555,5306728.932286139,21226915.729144555
2545,889,Sun Feb  9 23:48:48 2014,196.6640429496765,856.0,MANPIPE,NO,Auto,20,5,VIRT,9,707,601,729,74,55,0,3.2026000000000005e-08,4.51e-09,3.7077e-08,4.188e-09,31224629.988134637,221729490.02217293,26970898.400625724,238777459.4078319,3.2026000000000005e-08,3.7077e-08,31224629.988134637,26970898.400625724,5394179.680125145,26970898.400625724
2546,899,Sun Feb  9 23:48:48 2014,192.7285189628601,853.0,MANPIPE,NO,Auto,20,6,VIRT,9,821,698,762,74,55,0,2.8225000000000003e-08,4.6020000000000004e-09,3.3849e-08,4.324e-09,35429583.70239149,217296827.46631896,29542970.250228956,231267345.0508788,2.8225000000000003e-08,3.3849e-08,35429583.70239149,29542970.250228956,4923828.375038159,29542970.250228956
2547,909,Sun Feb  9 23:49:05 2014,187.92471599578857,860.0,MANPIPE,NO,Auto,20,7,VIRT,9,943,826,800,74,55,0,2.4232e-08,4.697000000000001e-09,2.7509000000000002e-08,4.8640000000000006e-09,41267745.130406074,212901852.24611452,36351739.43073176,205592105.26315787,2.4232e-08,2.7509000000000002e-08,41267745.130406074,36351739.43073176,5193105.63296168,36351739.43073176
2537,809,Sun Feb  9 23:48:03 2014,233.66014409065247,889.0,MANPIPE,NO,Auto,16,20,VIRT,9,2702,3386,1678,74,43,0,9.055e-09,6.305e-09,1.4340000000000001e-08,4.306000000000001e-09,110436223.08117062,158604282.3156225,69735006.97350068,232234091.96470037,9.055e-09,1.4340000000000001e-08,110436223.08117062,69735006.97350068,3486750.348675034,69735006.97350068
2548,919,Sun Feb  9 23:49:06 2014,196.0995819568634,861.0,MANPIPE,NO,Auto,20,8,VIRT,9,1010,926,827,74,55,0,2.2797000000000002e-08,4.802e-09,2.8863000000000002e-08,4.44e-09,43865420.88871342,208246563.93169513,34646433.149707235,225225225.2252252,2.2797000000000002e-08,2.8863000000000002e-08,43865420.88871342,34646433.149707235,4330804.143713404,34646433.149707235
2549,929,Sun Feb  9 23:49:06 2014,211.57012796401978,862.0,MANPIPE,NO,Auto,20,9,VIRT,9,1055,1041,842,74,55,0,2.0444e-08,5.070000000000001e-09,2.6521000000000003e-08,4.608e-09,48914106.828409314,197238658.7771203,37705968.85486972,217013888.8888889,2.0444e-08,2.6521000000000003e-08,48914106.828409314,37705968.85486972,4189552.0949855247,37705968.85486972
2539,829,Sun Feb  9 23:48:19 2014,267.7221329212189,889.0,MANPIPE,NO,Auto,16,28,VIRT,9,2522,3008,2222,74,43,0,8.895e-09,7.190000000000001e-09,1.1827e-08,4.678000000000001e-09,112422709.38729624,139082058.4144645,84552295.5948254,213766566.90893543,8.895e-09,1.1827e-08,112422709.38729624,84552295.5948254,3019724.842672336,84552295.5948254
2550,939,Sun Feb  9 23:49:34 2014,213.2480149269104,867.0,MANPIPE,NO,Auto,20,10,VIRT,9,1387,1354,1195,74,55,0,2.0423e-08,5.1630000000000005e-09,2.4492000000000002e-08,4.678000000000001e-09,48964402.87910689,193685841.56498158,40829658.66405357,213766566.90893543,2.0423e-08,2.4492000000000002e-08,48964402.87910689,40829658.66405357,4082965.8664053567,40829658.66405357
2551,949,Sun Feb  9 23:49:33 2014,218.47159099578857,875.0,MANPIPE,NO,Auto,20,12,VIRT,9,1761,1827,1401,74,55,0,1.6475000000000004e-08,5.432000000000001e-09,2.143e-08,3.9280000000000005e-09,60698027.314112276,184094256.2592047,46663555.76294914,254582484.7250509,1.6475000000000004e-08,2.143e-08,60698027.314112276,46663555.76294914,3888629.646912428,46663555.76294914
2552,959,Sun Feb  9 23:49:33 2014,230.97191905975342,881.0,MANPIPE,NO,Auto,20,14,VIRT,9,2041,2359,1542,74,55,0,1.306e-08,5.7510000000000005e-09,1.8946000000000003e-08,3.6880000000000005e-09,76569678.40735069,173882802.9907842,52781589.78148421,271149674.6203904,1.306e-08,1.8946000000000003e-08,76569678.40735069,52781589.78148421,3770113.5558203007,52781589.78148421
2553,969,Sun Feb  9 23:50:33 2014,233.57428884506226,884.0,MANPIPE,NO,Auto,20,16,VIRT,9,2128,2702,1677,74,55,0,1.3047000000000001e-08,5.962e-09,1.7565000000000002e-08,3.943e-09,76645972.25415803,167728950.0167729,56931397.665812686,253613999.49277198,1.3047000000000001e-08,1.7565000000000002e-08,76645972.25415803,56931397.665812686,3558212.354113293,56931397.665812686
2554,979,Sun Feb  9 23:50:33 2014,233.7099461555481,878.0,MANPIPE,NO,Auto,20,20,VIRT,9,1683,2272,1575,74,55,0,1.2044000000000002e-08,6.5980000000000006e-09,1.5311e-08,4.194e-09,83028894.05513117,151561079.11488327,65312520.41016263,238435860.7534573,1.2044000000000002e-08,1.5311e-08,83028894.05513117,65312520.41016263,3265626.0205081315,65312520.41016263
2559,1029,Sun Feb  9 23:51:48 2014,210.27664399147034,852.0,MANPIPE,NO,Auto,24,1,VIRT,9,360,199,493,58,67,0,1.79123e-07,3.3060000000000004e-09,2.1216800000000002e-07,2.489e-09,5582755.983318725,302480338.7779794,4713246.106858715,401767778.2241864,1.79123e-07,2.1216800000000002e-07,5582755.983318725,4713246.106858715,4713246.106858715,4713246.106858715
2560,1039,Sun Feb  9 23:51:48 2014,201.61778807640076,851.0,MANPIPE,NO,Auto,24,1,REPL,9,298,141,415,57,67,0,,1.7916e-07,,2.0632e-07,,5581603.036392052,,4846839.860411012,1.7916e-07,2.0632e-07,5581603.036392052,4846839.860411012,4846839.860411012,4846839.860411012
2561,1049,Sun Feb  9 23:51:48 2014,203.27106308937073,855.0,MANPIPE,NO,Auto,24,2,VIRT,9,401,237,455,74,67,0,9.103600000000001e-08,3.969e-09,1.05228e-07,4.422e-09,10984665.4070917,251952632.90501386,9503174.060136085,226142017.18679333,9.103600000000001e-08,1.05228e-07,10984665.4070917,9503174.060136085,4751587.030068043,9503174.060136085
2562,1059,Sun Feb  9 23:52:04 2014,203.17873692512512,850.0,MANPIPE,NO,Auto,24,3,VIRT,9,499,369,557,74,67,0,6.238100000000001e-08,4.154e-09,7.808100000000001e-08,3.6240000000000003e-09,16030522.114105254,240731824.74723157,12807213.0223742,275938189.8454746,6.238100000000001e-08,7.808100000000001e-08,16030522.114105254,12807213.0223742,4269071.007458067,12807213.0223742
2564,1079,Sun Feb  9 23:52:03 2014,205.15592503547668,861.0,MANPIPE,NO,Auto,24,5,VIRT,9,694,599,634,74,67,0,3.8694e-08,4.51e-09,4.6090000000000004e-08,4.522000000000001e-09,25843800.07236264,221729490.02217293,21696680.407897588,221141088.014153,3.8694e-08,4.6090000000000004e-08,25843800.07236264,21696680.407897588,4339336.081579518,21696680.407897588
2555,989,Sun Feb  9 23:50:48 2014,283.7328519821167,904.0,MANPIPE,NO,Auto,20,24,VIRT,9,3388,4066,2327,74,55,0,9.067000000000001e-09,6.803000000000001e-09,1.2898e-08,5.149e-09,110290062.86533582,146993973.24709687,77531400.21708791,194212468.44047385,9.067000000000001e-09,1.2898e-08,110290062.86533582,77531400.21708791,3230475.0090453294,77531400.21708791
2556,999,Sun Feb  9 23:51:18 2014,261.6126470565796,896.0,MANPIPE,NO,Auto,20,28,VIRT,9,2806,3128,2165,74,55,0,9.067000000000001e-09,7.190000000000001e-09,1.6992e-08,4.803e-09,110290062.86533582,139082058.4144645,58851224.10546139,208203206.32937747,9.067000000000001e-09,1.6992e-08,110290062.86533582,58851224.10546139,2101829.4323379067,58851224.10546139
2557,1009,Sun Feb  9 23:51:19 2014,259.4643909931183,892.0,MANPIPE,NO,Auto,20,32,VIRT,9,3021,3477,1870,74,55,0,8.895e-09,6.629e-09,1.4116e-08,6.177e-09,112422709.38729624,150852315.5830442,70841598.18645509,161890885.54314393,8.895e-09,1.4116e-08,112422709.38729624,70841598.18645509,2213799.9433267214,70841598.18645509
2563,1069,Sun Feb  9 23:52:03 2014,210.96408581733704,853.0,MANPIPE,NO,Auto,24,4,VIRT,9,628,468,621,74,67,0,4.720300000000001e-08,4.247e-09,5.5388e-08,3.7100000000000002e-09,21185094.16774357,235460324.9352484,18054452.227919403,269541778.9757412,4.720300000000001e-08,5.5388e-08,21185094.16774357,18054452.227919403,4513613.056979851,18054452.227919403
2565,1089,Sun Feb  9 23:52:03 2014,219.42011094093323,863.0,MANPIPE,NO,Auto,24,6,VIRT,9,863,698,852,74,67,0,3.2038e-08,4.6020000000000004e-09,3.7217e-08,4.469e-09,31212934.640114866,217296827.46631896,26869441.38431362,223763705.52696353,3.2038e-08,3.7217e-08,31212934.640114866,26869441.38431362,4478240.230718937,26869441.38431362
2566,1099,Sun Feb  9 23:52:18 2014,207.68570017814636,864.0,MANPIPE,NO,Auto,24,7,VIRT,9,991,826,873,74,67,0,2.8225000000000003e-08,4.697000000000001e-09,3.4673e-08,5.079e-09,35429583.70239149,212901852.24611452,28840884.83834684,196889151.40775743,2.8225000000000003e-08,3.4673e-08,35429583.70239149,28840884.83834684,4120126.40547812,28840884.83834684
